cidade,h,data_alvo,real,previsto
sao_jose_rio_preto,2,2020-05-03,325.0,242.9
sao_jose_rio_preto,2,2020-05-10,327.0,256.2
sao_jose_rio_preto,2,2020-05-17,215.0,223.1
sao_jose_rio_preto,2,2020-05-24,214.0,195.1
sao_jose_rio_preto,2,2020-05-31,271.0,110.1
sao_jose_rio_preto,2,2020-06-07,274.0,114.7
sao_jose_rio_preto,2,2020-06-14,244.0,178.6
sao_jose_rio_preto,2,2020-06-21,213.0,180.6
sao_jose_rio_preto,2,2020-06-28,212.0,147.9
sao_jose_rio_preto,2,2020-07-05,216.0,134.1
sao_jose_rio_preto,2,2020-07-12,187.0,129.5
sao_jose_rio_preto,2,2020-07-19,181.0,133.3
sao_jose_rio_preto,2,2020-07-26,123.0,133.3
sao_jose_rio_preto,2,2020-08-02,138.0,135.9
sao_jose_rio_preto,2,2020-08-09,138.0,106.1
sao_jose_rio_preto,2,2020-08-16,89.0,116.6
sao_jose_rio_preto,2,2020-08-23,93.0,136.6
sao_jose_rio_preto,2,2020-08-30,125.0,107.7
sao_jose_rio_preto,2,2020-09-06,136.0,93.7
sao_jose_rio_preto,2,2020-09-13,109.0,114.7
sao_jose_rio_preto,2,2020-09-20,136.0,141.7
sao_jose_rio_preto,2,2020-09-27,132.0,117.2
sao_jose_rio_preto,2,2020-10-04,120.0,129.9
sao_jose_rio_preto,2,2020-10-11,90.0,139.1
sao_jose_rio_preto,2,2020-10-18,90.0,121.6
sao_jose_rio_preto,2,2020-10-25,93.0,110.7
sao_jose_rio_preto,2,2020-11-01,103.0,91.8
sao_jose_rio_preto,2,2020-11-08,121.0,93.5
sao_jose_rio_preto,2,2020-11-15,105.0,100.5
sao_jose_rio_preto,2,2020-11-22,109.0,117.1
sao_jose_rio_preto,2,2020-11-29,126.0,105.3
sao_jose_rio_preto,2,2020-12-06,117.0,108.6
sao_jose_rio_preto,2,2020-12-13,154.0,103.6
sao_jose_rio_preto,2,2020-12-20,157.0,104.6
sao_jose_rio_preto,2,2020-12-27,150.0,133.4
sao_jose_rio_preto,2,2021-01-03,282.0,164.8
sao_jose_rio_preto,2,2021-01-10,293.0,177.4
sao_jose_rio_preto,2,2021-01-17,374.0,299.2
sao_jose_rio_preto,2,2021-01-24,500.0,392.1
sao_jose_rio_preto,2,2021-01-31,616.0,526.8
sao_jose_rio_preto,2,2021-02-07,908.0,707.7
sao_jose_rio_preto,2,2021-02-14,1132.0,894.1
sao_jose_rio_preto,2,2021-02-21,1303.0,1482.8
sao_jose_rio_preto,2,2021-02-28,1461.0,1515.8
sao_jose_rio_preto,2,2021-03-07,1454.0,1627.4
sao_jose_rio_preto,2,2021-03-14,1369.0,1692.3
sao_jose_rio_preto,2,2021-03-21,1537.0,1557.1
sao_jose_rio_preto,2,2021-03-28,1971.0,1203.9
sao_jose_rio_preto,2,2021-04-04,2354.0,1422.1
sao_jose_rio_preto,2,2021-04-11,2172.0,1509.0
sao_jose_rio_preto,2,2021-04-18,2342.0,2387.0
sao_jose_rio_preto,2,2021-04-25,2038.0,2058.2
sao_jose_rio_preto,2,2021-05-02,1920.0,1809.1
sao_jose_rio_preto,2,2021-05-09,1685.0,1390.3
sao_jose_rio_preto,2,2021-05-16,1346.0,1050.8
sao_jose_rio_preto,2,2021-05-23,1213.0,809.7
sao_jose_rio_preto,2,2021-05-30,980.0,612.4
sao_jose_rio_preto,2,2021-06-06,869.0,567.8
sao_jose_rio_preto,2,2021-06-13,661.0,514.6
sao_jose_rio_preto,2,2021-06-20,506.0,455.9
sao_jose_rio_preto,2,2021-06-27,344.0,341.1
sao_jose_rio_preto,2,2021-07-04,313.0,263.4
sao_jose_rio_preto,2,2021-07-11,312.0,204.2
sao_jose_rio_preto,2,2021-07-18,237.0,159.7
sao_jose_rio_preto,2,2021-07-25,158.0,180.7
sao_jose_rio_preto,2,2021-08-01,208.0,160.5
sao_jose_rio_preto,2,2021-08-08,215.0,122.3
sao_jose_rio_preto,2,2021-08-15,197.0,140.4
sao_jose_rio_preto,2,2021-08-22,176.0,155.5
sao_jose_rio_preto,2,2021-08-29,161.0,162.0
sao_jose_rio_preto,2,2021-09-05,178.0,186.1
sao_jose_rio_preto,2,2021-09-12,199.0,176.6
sao_jose_rio_preto,2,2021-09-19,211.0,198.5
sao_jose_rio_preto,2,2021-09-26,151.0,204.7
sao_jose_rio_preto,2,2021-10-03,129.0,191.8
sao_jose_rio_preto,2,2021-10-10,156.0,172.2
sao_jose_rio_preto,2,2021-10-17,187.0,137.3
sao_jose_rio_preto,2,2021-10-24,143.0,140.3
sao_jose_rio_preto,2,2021-10-31,147.0,181.5
sao_jose_rio_preto,2,2021-11-07,153.0,155.2
sao_jose_rio_preto,2,2021-11-14,182.0,141.0
sao_jose_rio_preto,2,2021-11-21,169.0,152.4
sao_jose_rio_preto,2,2021-11-28,145.0,186.5
sao_jose_rio_preto,2,2021-12-05,182.0,162.3
sao_jose_rio_preto,2,2021-12-12,168.0,158.9
sao_jose_rio_preto,2,2021-12-19,189.0,139.3
sao_jose_rio_preto,2,2021-12-26,153.0,137.6
sao_jose_rio_preto,2,2022-01-02,551.0,186.7
sao_jose_rio_preto,2,2022-01-09,575.0,237.5
sao_jose_rio_preto,2,2022-01-16,546.0,494.5
sao_jose_rio_preto,2,2022-01-23,451.0,886.1
sao_jose_rio_preto,2,2022-01-30,525.0,717.5
sao_jose_rio_preto,2,2022-02-06,601.0,673.4
sao_jose_rio_preto,2,2022-02-13,684.0,584.8
sao_jose_rio_preto,2,2022-02-20,744.0,708.3
sao_jose_rio_preto,2,2022-02-27,1016.0,695.0
sao_jose_rio_preto,2,2022-03-06,1200.0,889.3
sao_jose_rio_preto,2,2022-03-13,1335.0,1233.7
sao_jose_rio_preto,2,2022-03-20,1697.0,1333.1
sao_jose_rio_preto,2,2022-03-27,1811.0,1351.5
sao_jose_rio_preto,2,2022-04-03,2036.0,1751.5
sao_jose_rio_preto,2,2022-04-10,2023.0,1727.9
sao_jose_rio_preto,2,2022-04-17,2242.0,1990.8
sao_jose_rio_preto,2,2022-04-24,2459.0,1699.8
sao_jose_rio_preto,2,2022-05-01,2209.0,1792.6
sao_jose_rio_preto,2,2022-05-08,1938.0,1690.6
sao_jose_rio_preto,2,2022-05-15,1312.0,1327.1
sao_jose_rio_preto,2,2022-05-22,1269.0,1118.9
sao_jose_rio_preto,2,2022-05-29,1090.0,619.1
sao_jose_rio_preto,2,2022-06-05,841.0,553.2
sao_jose_rio_preto,2,2022-06-12,651.0,521.1
sao_jose_rio_preto,2,2022-06-19,697.0,459.6
sao_jose_rio_preto,2,2022-06-26,547.0,362.3
sao_jose_rio_preto,2,2022-07-03,450.0,371.6
sao_jose_rio_preto,2,2022-07-10,401.0,325.7
sao_jose_rio_preto,2,2022-07-17,399.0,252.2
sao_jose_rio_preto,2,2022-07-24,340.0,240.2
sao_jose_rio_preto,2,2022-07-31,334.0,250.5
sao_jose_rio_preto,2,2022-08-07,233.0,253.1
sao_jose_rio_preto,2,2022-08-14,263.0,247.1
sao_jose_rio_preto,2,2022-08-21,280.0,198.1
sao_jose_rio_preto,2,2022-08-28,248.0,224.2
sao_jose_rio_preto,2,2022-09-04,274.0,269.7
sao_jose_rio_preto,2,2022-09-11,271.0,263.7
sao_jose_rio_preto,2,2022-09-18,238.0,299.4
sao_jose_rio_preto,2,2022-09-25,229.0,293.1
sao_jose_rio_preto,2,2022-10-02,312.0,241.6
sao_jose_rio_preto,2,2022-10-09,281.0,223.2
sao_jose_rio_preto,2,2022-10-16,278.0,283.1
sao_jose_rio_preto,2,2022-10-23,292.0,274.7
sao_jose_rio_preto,2,2022-10-30,244.0,276.9
sao_jose_rio_preto,2,2022-11-06,284.0,289.3
sao_jose_rio_preto,2,2022-11-13,260.0,246.9
sao_jose_rio_preto,2,2022-11-20,242.0,301.8
sao_jose_rio_preto,2,2022-11-27,200.0,278.8
sao_jose_rio_preto,2,2022-12-04,138.0,251.3
sao_jose_rio_preto,2,2022-12-11,57.0,238.9
sao_jose_rio_preto,2,2022-12-18,5.0,146.5
sao_jose_rio_preto,2,2022-12-25,168.0,54.2
sao_jose_rio_preto,2,2023-01-01,347.0,11.1
sao_jose_rio_preto,2,2023-01-08,349.0,117.6
sao_jose_rio_preto,2,2023-01-15,413.0,420.9
sao_jose_rio_preto,2,2023-01-22,420.0,455.0
sao_jose_rio_preto,2,2023-01-29,463.0,591.3
sao_jose_rio_preto,2,2023-02-05,492.0,503.3
sao_jose_rio_preto,2,2023-02-12,403.0,469.4
sao_jose_rio_preto,2,2023-02-19,521.0,516.4
sao_jose_rio_preto,2,2023-02-26,613.0,437.2
sao_jose_rio_preto,2,2023-03-05,713.0,647.2
sao_jose_rio_preto,2,2023-03-12,809.0,737.1
sao_jose_rio_preto,2,2023-03-19,1120.0,753.3
sao_jose_rio_preto,2,2023-03-26,1046.0,860.9
sao_jose_rio_preto,2,2023-04-02,956.0,1220.8
sao_jose_rio_preto,2,2023-04-09,953.0,1068.4
sao_jose_rio_preto,2,2023-04-16,842.0,903.5
sao_jose_rio_preto,2,2023-04-23,748.0,783.4
sao_jose_rio_preto,2,2023-04-30,757.0,599.5
sao_jose_rio_preto,2,2023-05-07,703.0,424.0
sao_jose_rio_preto,2,2023-05-14,546.0,383.2
sao_jose_rio_preto,2,2023-05-21,442.0,351.1
sao_jose_rio_preto,2,2023-05-28,346.0,301.7
sao_jose_rio_preto,2,2023-06-04,305.0,252.6
sao_jose_rio_preto,2,2023-06-11,244.0,195.2
sao_jose_rio_preto,2,2023-06-18,234.0,201.4
sao_jose_rio_preto,2,2023-06-25,282.0,141.5
sao_jose_rio_preto,2,2023-07-02,203.0,147.5
sao_jose_rio_preto,2,2023-07-09,221.0,182.9
sao_jose_rio_preto,2,2023-07-16,191.0,135.5
sao_jose_rio_preto,2,2023-07-23,193.0,147.7
sao_jose_rio_preto,2,2023-07-30,202.0,132.0
sao_jose_rio_preto,2,2023-08-06,194.0,155.2
sao_jose_rio_preto,2,2023-08-13,219.0,170.8
sao_jose_rio_preto,2,2023-08-20,215.0,166.0
sao_jose_rio_preto,2,2023-08-27,206.0,185.9
sao_jose_rio_preto,2,2023-09-03,218.0,198.1
sao_jose_rio_preto,2,2023-09-10,216.0,219.3
sao_jose_rio_preto,2,2023-09-17,201.0,212.3
sao_jose_rio_preto,2,2023-09-24,206.0,199.7
sao_jose_rio_preto,2,2023-10-01,223.0,188.9
sao_jose_rio_preto,2,2023-10-08,223.0,201.3
sao_jose_rio_preto,2,2023-10-15,260.0,202.3
sao_jose_rio_preto,2,2023-10-22,218.0,210.5
sao_jose_rio_preto,2,2023-10-29,204.0,228.3
sao_jose_rio_preto,2,2023-11-05,255.0,217.9
sao_jose_rio_preto,2,2023-11-12,212.0,194.7
sao_jose_rio_preto,2,2023-11-19,242.0,230.8
sao_jose_rio_preto,2,2023-11-26,235.0,214.1
sao_jose_rio_preto,2,2023-12-03,242.0,221.3
sao_jose_rio_preto,2,2023-12-10,241.0,215.8
sao_jose_rio_preto,2,2023-12-17,188.0,217.4
sao_jose_rio_preto,2,2023-12-24,203.0,197.4
sao_jose_rio_preto,2,2023-12-31,411.0,212.9
sao_jose_rio_preto,2,2024-01-07,486.0,312.3
sao_jose_rio_preto,2,2024-01-14,656.0,364.4
sao_jose_rio_preto,2,2024-01-21,591.0,582.6
sao_jose_rio_preto,2,2024-01-28,874.0,1038.0
sao_jose_rio_preto,2,2024-02-04,1121.0,919.7
sao_jose_rio_preto,2,2024-02-11,1360.0,1132.8
sao_jose_rio_preto,2,2024-02-18,1622.0,1262.5
sao_jose_rio_preto,2,2024-02-25,1675.0,1805.6
sao_jose_rio_preto,2,2024-03-03,1531.0,2108.1
sao_jose_rio_preto,2,2024-03-10,1487.0,1922.6
sao_jose_rio_preto,2,2024-03-17,1424.0,1472.5
sao_jose_rio_preto,2,2024-03-24,1325.0,1308.0
sao_jose_rio_preto,2,2024-03-31,1721.0,1184.6
sao_jose_rio_preto,2,2024-04-07,1771.0,1070.5
sao_jose_rio_preto,2,2024-04-14,1890.0,1432.8
sao_jose_rio_preto,2,2024-04-21,1968.0,1448.1
sao_jose_rio_preto,2,2024-04-28,2087.0,1520.1
sao_jose_rio_preto,2,2024-05-05,2237.0,1427.1
sao_jose_rio_preto,2,2024-05-12,2192.0,1271.5
sao_jose_rio_preto,2,2024-05-19,1956.0,1303.9
sao_jose_rio_preto,2,2024-05-26,1271.0,1218.5
sao_jose_rio_preto,2,2024-06-02,1312.0,1117.3
sao_jose_rio_preto,2,2024-06-09,1309.0,747.5
sao_jose_rio_preto,2,2024-06-16,1231.0,760.7
sao_jose_rio_preto,2,2024-06-23,1131.0,755.4
sao_jose_rio_preto,2,2024-06-30,940.0,703.8
sao_jose_rio_preto,2,2024-07-07,907.0,678.2
sao_jose_rio_preto,2,2024-07-14,819.0,575.5
sao_jose_rio_preto,2,2024-07-21,747.0,562.7
sao_jose_rio_preto,2,2024-07-28,821.0,560.7
sao_jose_rio_preto,2,2024-08-04,663.0,536.6
sao_jose_rio_preto,2,2024-08-11,696.0,642.2
sao_jose_rio_preto,2,2024-08-18,654.0,584.5
sao_jose_rio_preto,2,2024-08-25,655.0,596.5
sao_jose_rio_preto,2,2024-09-01,793.0,604.2
sao_jose_rio_preto,2,2024-09-08,825.0,648.8
sao_jose_rio_preto,2,2024-09-15,845.0,753.3
sao_jose_rio_preto,2,2024-09-22,903.0,698.1
sao_jose_rio_preto,2,2024-09-29,859.0,744.1
sao_jose_rio_preto,2,2024-10-06,885.0,745.8
sao_jose_rio_preto,2,2024-10-13,891.0,799.5
sao_jose_rio_preto,2,2024-10-20,900.0,793.1
sao_jose_rio_preto,2,2024-10-27,1063.0,805.3
sao_jose_rio_preto,2,2024-11-03,1144.0,822.7
sao_jose_rio_preto,2,2024-11-10,1229.0,877.9
sao_jose_rio_preto,2,2024-11-17,1459.0,942.5
sao_jose_rio_preto,2,2024-11-24,1692.0,956.8
sao_jose_rio_preto,2,2024-12-01,2243.0,1190.6
sao_jose_rio_preto,2,2024-12-08,2933.0,1266.1
sao_jose_rio_preto,2,2024-12-15,3325.0,1462.6
sao_jose_rio_preto,2,2024-12-22,4203.0,2412.5
sao_jose_rio_preto,2,2024-12-29,5587.0,3007.7
sao_jose_rio_preto,2,2025-01-05,6254.0,4675.4
sao_jose_rio_preto,2,2025-01-12,6816.0,6654.1
sao_jose_rio_preto,2,2025-01-19,6812.0,7815.0
sao_jose_rio_preto,2,2025-01-26,6396.0,8463.5
sao_jose_rio_preto,2,2025-02-02,5727.0,8320.6
sao_jose_rio_preto,2,2025-02-09,5344.0,7207.2
sao_jose_rio_preto,2,2025-02-16,5064.0,6204.1
sao_jose_rio_preto,2,2025-02-23,4858.0,5140.0
sao_jose_rio_preto,2,2025-03-02,4035.0,5162.6
sao_jose_rio_preto,2,2025-03-09,3560.0,4929.7
sao_jose_rio_preto,2,2025-03-16,2966.0,4072.2
sao_jose_rio_preto,2,2025-03-23,2636.0,2971.0
sao_jose_rio_preto,2,2025-03-30,2261.0,2312.5
sao_jose_rio_preto,2,2025-04-06,2074.0,1953.7
sao_jose_rio_preto,2,2025-04-13,1697.0,1555.3
sao_jose_rio_preto,2,2025-04-20,1856.0,1374.5
sao_jose_rio_preto,2,2025-04-27,1686.0,1135.0
sao_jose_rio_preto,2,2025-05-04,1612.0,1223.4
sao_jose_rio_preto,2,2025-05-11,1329.0,1039.1
sao_jose_rio_preto,2,2025-05-18,1269.0,949.1
sao_jose_rio_preto,2,2025-05-25,893.0,677.0
sao_jose_rio_preto,2,2025-06-01,656.0,640.1
sao_jose_rio_preto,2,2025-06-08,580.0,507.3
sao_jose_rio_preto,2,2025-06-15,516.0,359.9
sao_jose_rio_preto,2,2025-06-22,416.0,375.8
sao_jose_rio_preto,2,2025-06-29,408.0,277.7
sao_jose_rio_preto,2,2025-07-06,319.0,240.5
sao_jose_rio_preto,2,2025-07-13,361.0,261.7
sao_jose_rio_preto,2,2025-07-20,299.0,222.4
sao_jose_rio_preto,2,2025-07-27,276.0,266.8
sao_jose_rio_preto,2,2025-08-03,247.0,245.7
sao_jose_rio_preto,2,2025-08-10,282.0,223.9
sao_jose_rio_preto,2,2025-08-17,375.0,229.1
sao_jose_rio_preto,2,2025-08-24,359.0,257.8
sao_jose_rio_preto,2,2025-08-31,421.0,323.0
sao_jose_rio_preto,2,2025-09-07,456.0,340.8
sao_jose_rio_preto,2,2025-09-14,525.0,416.6
sao_jose_rio_preto,2,2025-09-21,536.0,414.2
sao_jose_rio_preto,2,2025-09-28,581.0,440.8
sao_jose_rio_preto,2,2025-10-05,553.0,474.9
sao_jose_rio_preto,2,2025-10-12,522.0,521.0
sao_jose_rio_preto,2,2025-10-19,533.0,511.7
sao_jose_rio_preto,2,2025-10-26,505.0,481.4
sao_jose_rio_preto,2,2025-11-02,522.0,498.9
sao_jose_rio_preto,2,2025-11-09,619.0,470.0
sao_jose_rio_preto,2,2025-11-16,496.0,519.7
sao_jose_rio_preto,2,2025-11-23,504.0,545.1
sao_jose_rio_preto,2,2025-11-30,505.0,486.7
sao_jose_rio_preto,2,2025-12-07,469.0,460.9
sao_jose_rio_preto,2,2025-12-14,451.0,391.9
sao_jose_rio_preto,2,2025-12-21,468.0,332.0
sao_jose_rio_preto,2,2025-12-28,469.0,470.9
sao_jose_rio_preto,2,2026-01-04,491.0,748.8
sao_jose_rio_preto,2,2026-01-11,445.0,757.2
sao_jose_rio_preto,2,2026-01-18,447.0,615.4
sao_jose_rio_preto,2,2026-01-25,412.0,538.3
sao_jose_rio_preto,2,2026-02-01,366.0,564.6
sao_jose_rio_preto,2,2026-02-08,505.0,533.5
sao_jose_rio_preto,2,2026-02-15,553.0,483.1
sao_jose_rio_preto,2,2026-02-22,502.0,607.6
sao_jose_rio_preto,2,2026-03-01,579.0,664.8
sao_jose_rio_preto,2,2026-03-08,488.0,553.1
sao_jose_rio_preto,2,2026-03-15,566.0,696.5
sao_jose_rio_preto,2,2026-03-22,652.0,457.7
sao_jose_rio_preto,2,2026-03-29,603.0,557.8
sao_jose_rio_preto,2,2026-04-05,687.0,578.1
sao_jose_rio_preto,2,2026-04-12,609.0,596.6
sao_jose_rio_preto,2,2026-04-19,545.0,626.8
sao_jose_rio_preto,2,2026-04-26,493.0,562.8
sao_jose_rio_preto,2,2026-05-03,435.0,426.1
sao_jose_rio_preto,2,2026-05-10,353.0,299.0
sao_jose_rio_preto,2,2026-05-17,428.0,272.9
sao_jose_rio_preto,2,2026-05-24,375.0,203.2
sao_jose_rio_preto,2,2026-05-31,326.0,252.5
sao_jose_rio_preto,2,2026-06-07,254.0,243.9
sao_jose_rio_preto,2,2026-06-14,252.0,220.1
sao_jose_rio_preto,2,2026-06-21,227.0,160.2
sao_jose_rio_preto,2,2026-06-28,270.0,150.6
sao_jose_rio_preto,2,2026-07-05,193.0,139.4
sao_jose_rio_preto,3,2015-01-25,300.0,240.4
sao_jose_rio_preto,3,2015-02-01,446.0,388.2
sao_jose_rio_preto,3,2015-02-08,505.0,540.1
sao_jose_rio_preto,3,2015-02-15,600.0,543.1
sao_jose_rio_preto,3,2015-02-22,758.0,806.8
sao_jose_rio_preto,3,2015-03-01,976.0,801.3
sao_jose_rio_preto,3,2015-03-08,1141.0,1014.8
sao_jose_rio_preto,3,2015-03-15,1164.0,1150.4
sao_jose_rio_preto,3,2015-03-22,1338.0,1478.0
sao_jose_rio_preto,3,2015-03-29,1450.0,1551.8
sao_jose_rio_preto,3,2015-04-05,2043.0,1450.9
sao_jose_rio_preto,3,2015-04-12,1947.0,1475.2
sao_jose_rio_preto,3,2015-04-19,2193.0,1323.4
sao_jose_rio_preto,3,2015-04-26,2381.0,1520.7
sao_jose_rio_preto,3,2015-05-03,1902.0,1220.1
sao_jose_rio_preto,3,2015-05-10,1641.0,1125.5
sao_jose_rio_preto,3,2015-05-17,1412.0,946.2
sao_jose_rio_preto,3,2015-05-24,1156.0,707.2
sao_jose_rio_preto,3,2015-05-31,924.0,557.1
sao_jose_rio_preto,3,2015-06-07,715.0,396.3
sao_jose_rio_preto,3,2015-06-14,641.0,474.6
sao_jose_rio_preto,3,2015-06-21,414.0,340.1
sao_jose_rio_preto,3,2015-06-28,268.0,293.1
sao_jose_rio_preto,3,2015-07-05,191.0,264.2
sao_jose_rio_preto,3,2015-07-12,198.0,215.6
sao_jose_rio_preto,3,2015-07-19,232.0,110.9
sao_jose_rio_preto,3,2015-07-26,174.0,181.1
sao_jose_rio_preto,3,2015-08-02,122.0,100.6
sao_jose_rio_preto,3,2015-08-09,148.0,170.8
sao_jose_rio_preto,3,2015-08-16,123.0,129.8
sao_jose_rio_preto,3,2015-08-23,87.0,119.7
sao_jose_rio_preto,3,2015-08-30,99.0,177.3
sao_jose_rio_preto,3,2015-09-06,90.0,135.5
sao_jose_rio_preto,3,2015-09-13,122.0,92.5
sao_jose_rio_preto,3,2015-09-20,115.0,88.3
sao_jose_rio_preto,3,2015-09-27,131.0,106.1
sao_jose_rio_preto,3,2015-10-04,122.0,95.2
sao_jose_rio_preto,3,2015-10-11,116.0,105.8
sao_jose_rio_preto,3,2015-10-18,121.0,130.4
sao_jose_rio_preto,3,2015-10-25,114.0,124.2
sao_jose_rio_preto,3,2015-11-01,132.0,114.3
sao_jose_rio_preto,3,2015-11-08,150.0,132.2
sao_jose_rio_preto,3,2015-11-15,159.0,114.6
sao_jose_rio_preto,3,2015-11-22,152.0,124.4
sao_jose_rio_preto,3,2015-11-29,167.0,136.2
sao_jose_rio_preto,3,2015-12-06,215.0,175.6
sao_jose_rio_preto,3,2015-12-13,233.0,154.8
sao_jose_rio_preto,3,2015-12-20,247.0,169.0
sao_jose_rio_preto,3,2015-12-27,184.0,154.5
sao_jose_rio_preto,3,2016-01-03,539.0,231.0
sao_jose_rio_preto,3,2016-01-10,696.0,250.3
sao_jose_rio_preto,3,2016-01-17,934.0,456.7
sao_jose_rio_preto,3,2016-01-24,1024.0,1062.5
sao_jose_rio_preto,3,2016-01-31,1171.0,1634.4
sao_jose_rio_preto,3,2016-02-07,1487.0,1804.8
sao_jose_rio_preto,3,2016-02-14,1553.0,1448.2
sao_jose_rio_preto,3,2016-02-21,1659.0,1287.4
sao_jose_rio_preto,3,2016-02-28,1634.0,2142.9
sao_jose_rio_preto,3,2016-03-06,1629.0,1714.1
sao_jose_rio_preto,3,2016-03-13,1639.0,1934.5
sao_jose_rio_preto,3,2016-03-20,1517.0,1803.0
sao_jose_rio_preto,3,2016-03-27,1644.0,1713.8
sao_jose_rio_preto,3,2016-04-03,1698.0,1340.8
sao_jose_rio_preto,3,2016-04-10,1721.0,1067.6
sao_jose_rio_preto,3,2016-04-17,1514.0,1138.4
sao_jose_rio_preto,3,2016-04-24,1211.0,1107.8
sao_jose_rio_preto,3,2016-05-01,849.0,1052.0
sao_jose_rio_preto,3,2016-05-08,647.0,727.9
sao_jose_rio_preto,3,2016-05-15,531.0,493.7
sao_jose_rio_preto,3,2016-05-22,338.0,240.1
sao_jose_rio_preto,3,2016-05-29,247.0,168.4
sao_jose_rio_preto,3,2016-06-05,182.0,193.8
sao_jose_rio_preto,3,2016-06-12,138.0,109.0
sao_jose_rio_preto,3,2016-06-19,129.0,103.3
sao_jose_rio_preto,3,2016-06-26,81.0,69.2
sao_jose_rio_preto,3,2016-07-03,81.0,55.7
sao_jose_rio_preto,3,2016-07-10,79.0,52.9
sao_jose_rio_preto,3,2016-07-17,67.0,46.9
sao_jose_rio_preto,3,2016-07-24,58.0,42.7
sao_jose_rio_preto,3,2016-07-31,61.0,55.4
sao_jose_rio_preto,3,2016-08-07,58.0,53.5
sao_jose_rio_preto,3,2016-08-14,48.0,44.3
sao_jose_rio_preto,3,2016-08-21,75.0,45.5
sao_jose_rio_preto,3,2016-08-28,53.0,42.8
sao_jose_rio_preto,3,2016-09-04,64.0,49.0
sao_jose_rio_preto,3,2016-09-11,65.0,69.9
sao_jose_rio_preto,3,2016-09-18,63.0,60.4
sao_jose_rio_preto,3,2016-09-25,79.0,65.4
sao_jose_rio_preto,3,2016-10-02,65.0,69.2
sao_jose_rio_preto,3,2016-10-09,65.0,68.9
sao_jose_rio_preto,3,2016-10-16,89.0,76.1
sao_jose_rio_preto,3,2016-10-23,76.0,75.4
sao_jose_rio_preto,3,2016-10-30,81.0,68.7
sao_jose_rio_preto,3,2016-11-06,82.0,65.1
sao_jose_rio_preto,3,2016-11-13,86.0,70.1
sao_jose_rio_preto,3,2016-11-20,80.0,90.5
sao_jose_rio_preto,3,2016-11-27,89.0,92.5
sao_jose_rio_preto,3,2016-12-04,101.0,105.1
sao_jose_rio_preto,3,2016-12-11,108.0,88.0
sao_jose_rio_preto,3,2016-12-18,91.0,81.4
sao_jose_rio_preto,3,2016-12-25,241.0,92.4
sao_jose_rio_preto,3,2017-01-01,134.0,85.2
sao_jose_rio_preto,3,2017-01-08,106.0,212.2
sao_jose_rio_preto,3,2017-01-15,104.0,480.3
sao_jose_rio_preto,3,2017-01-22,116.0,590.3
sao_jose_rio_preto,3,2017-01-29,133.0,207.5
sao_jose_rio_preto,3,2017-02-05,124.0,154.0
sao_jose_rio_preto,3,2017-02-12,103.0,185.4
sao_jose_rio_preto,3,2017-02-19,103.0,227.4
sao_jose_rio_preto,3,2017-02-26,126.0,156.5
sao_jose_rio_preto,3,2017-03-05,121.0,134.9
sao_jose_rio_preto,3,2017-03-12,97.0,165.9
sao_jose_rio_preto,3,2017-03-19,107.0,197.5
sao_jose_rio_preto,3,2017-03-26,92.0,158.5
sao_jose_rio_preto,3,2017-04-02,109.0,93.6
sao_jose_rio_preto,3,2017-04-09,100.0,94.9
sao_jose_rio_preto,3,2017-04-16,83.0,72.9
sao_jose_rio_preto,3,2017-04-23,68.0,105.4
sao_jose_rio_preto,3,2017-04-30,69.0,71.3
sao_jose_rio_preto,3,2017-05-07,53.0,36.3
sao_jose_rio_preto,3,2017-05-14,59.0,22.8
sao_jose_rio_preto,3,2017-05-21,60.0,15.3
sao_jose_rio_preto,3,2017-05-28,69.0,21.1
sao_jose_rio_preto,3,2017-06-04,55.0,14.0
sao_jose_rio_preto,3,2017-06-11,51.0,20.8
sao_jose_rio_preto,3,2017-06-18,44.0,28.4
sao_jose_rio_preto,3,2017-06-25,38.0,26.0
sao_jose_rio_preto,3,2017-07-02,28.0,21.6
sao_jose_rio_preto,3,2017-07-09,38.0,20.9
sao_jose_rio_preto,3,2017-07-16,36.0,18.6
sao_jose_rio_preto,3,2017-07-23,38.0,14.6
sao_jose_rio_preto,3,2017-07-30,44.0,25.2
sao_jose_rio_preto,3,2017-08-06,43.0,26.7
sao_jose_rio_preto,3,2017-08-13,52.0,29.9
sao_jose_rio_preto,3,2017-08-20,62.0,34.2
sao_jose_rio_preto,3,2017-08-27,68.0,32.7
sao_jose_rio_preto,3,2017-09-03,87.0,50.2
sao_jose_rio_preto,3,2017-09-10,102.0,64.7
sao_jose_rio_preto,3,2017-09-17,96.0,66.1
sao_jose_rio_preto,3,2017-09-24,94.0,81.3
sao_jose_rio_preto,3,2017-10-01,97.0,87.7
sao_jose_rio_preto,3,2017-10-08,91.0,97.5
sao_jose_rio_preto,3,2017-10-15,84.0,98.6
sao_jose_rio_preto,3,2017-10-22,52.0,104.9
sao_jose_rio_preto,3,2017-10-29,47.0,100.3
sao_jose_rio_preto,3,2017-11-05,71.0,90.8
sao_jose_rio_preto,3,2017-11-12,47.0,64.0
sao_jose_rio_preto,3,2017-11-19,53.0,57.3
sao_jose_rio_preto,3,2017-11-26,70.0,60.5
sao_jose_rio_preto,3,2017-12-03,75.0,52.8
sao_jose_rio_preto,3,2017-12-10,74.0,62.4
sao_jose_rio_preto,3,2017-12-17,51.0,53.6
